#ZF     | 20130930 | 2009-03-01 15:30:00 | 2013-08-05 15:52:00
#ZS, 20140114, ECBOT, 2013-10-31 00:00, 2013-11-18 16:00
#CL, 20131219, NYMEX, 2013-11-18 15:01, 2013-11-22 12:00
#GC, 20131227, NYMEX, 2013-07-30 15:01, 2013-11-23 15:00
#ZW, 20131213, ECBOT, 2013-08-05 11:15, 2013-11-23 14:00
#ZC, 20131213, ECBOT, 2013-08-05 00:00, 2013-11-23 13:00
#EUR, 20130916, GLOBEX, 2013-08-05 15:53, 2013-09-12 14:00
#EUR, 20131216, GLOBEX, 2013-09-12 14:01, 2013-11-23 14:00
#AUD, 20130916, GLOBEX, 2013-08-05 15:52, 2013-09-14 14:00
#AUD, 20131216, GLOBEX, 2013-09-14 14:01, 2013-11-23 14:00
#GBP, 20130916, GLOBEX, 2013-08-05 15:53, 2013-09-12 14:00
#GBP, 20131216, GLOBEX, 2013-09-12 14:01, 2013-11-23 14:00
#JPY, 20130916, GLOBEX, 2013-08-05 15:53, 2013-09-12 14:00
#JPY, 20131216, GLOBEX, 2013-09-12 14:01, 2013-11-23 14:00
#CAD, 20130917, GLOBEX, 2013-08-05 15:53, 2013-09-12 14:00
#CAD, 20131217, GLOBEX, 2013-09-12 14:01, 2013-11-23 14:00
#ZN, 20130919, ECBOT, 2013-08-05 15:53, 2013-08-29 14:00
#ZN, 20131219, ECBOT, 2013-08-29 14:01, 2013-11-23 14:00
#ZB, 20130919, ECBOT, 2013-08-05 15:53, 2013-08-28 14:00
#ZB, 20131219, ECBOT, 2013-08-28 14:01, 2013-11-25 13:00
#ES, 20130920, GLOBEX, 2013-08-05 15:53, 2013-09-12 17:00
#ES, 20131220, GLOBEX, 2013-09-12 17:01, 2013-11-25 14:00
#ZF, 20130930, ECBOT, 2013-08-05 15:53, 2013-08-28 14:00
ZF, 20131231, ECBOT, 2013-08-28 14:01, 2013-11-25 14:30
