ZC, 20140714, ECBOT, 2014-04-21 14:01, 2014-05-18 14:00
# ZW, 20140714, ECBOT, 2014-04-17 14:01, 2014-05-18 14:00
# CL, 20140620, NYMEX, 2014-05-18 14:01, 2014-05-18 18:00
