ZF, 20111230, ECBOT, 2011-08-29 00:00, 2011-10-28 12:00 
CL, 20111118, NYMEX, 2011-09-17 00:00, 2011-10-28 12:00 
GC, 20111228, NYMEX, 2011-07-28 00:00, 2011-10-28 12:00



