EUR, 20120618, GLOBEX, 2012-04-13 00:00, 2012-06-14 14:00
EUR, 20120917, GLOBEX, 2012-06-15 00:00, 2012-09-13 14:00
EUR, 20121217, GLOBEX, 2012-09-14 00:00, 2012-12-13 14:00
EUR, 20130318, GLOBEX, 2012-12-14 00:00, 2013-03-14 14:00
EUR, 20130617, GLOBEX, 2013-03-15 00:00, 2013-06-13 14:00
EUR, 20130916, GLOBEX, 2013-06-14 00:00, 2013-07-08 14:00
